nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,London,105.816,19.39205069094035,99.93,102.53,103.78
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North East,104.33777777777777,24.029765800865484,89.14,93.57,118.6
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North West,82.11125,16.175260313072307,68.44999999999999,83.655,94.16
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South East,91.8015,25.354592706564812,79.0925,86.8,98.8625
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South West,96.24461538461539,22.586281830418148,79.46,89.12,107.58
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,West Midlands,82.25250000000001,14.56654172969559,74.89,77.1,89.9225
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,Yorkshire and the Humber,85.56695652173913,15.210440922060025,76.53999999999999,81.76,87.16
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East,104.44416666666666,24.878626262255114,79.405,107.8,123.915
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East Midlands,81.8,0.46669047558311894,81.63499999999999,81.8,81.965
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North East,117.95499999999998,38.530248506854974,104.3325,117.95499999999998,131.5775
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North West,92.78888888888889,20.00436855067191,74.7,91.13,109.54
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South East,110.79307692307692,20.73155219490949,98.48,108.91,126.82
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South West,95.52,21.893932188317994,81.56,87.62,106.22999999999999
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,West Midlands,76.185,4.595690009853438,75.975,78.34,78.55000000000001
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,Yorkshire and the Humber,103.09200000000001,24.053235125446218,93.9,94.28,107.52
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,F,East,82.7,,82.7,82.7,82.7
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,D,South East,134.53,,134.53,134.53,134.53
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,D,West Midlands,120.69,,120.69,120.69,120.69
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East,104.6,,104.6,104.6,104.6
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,London,182.25,154.82810080860645,127.51,182.25,236.99
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,North West,95.962,21.882317518946664,80.84,89.06,114.13
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South East,108.36,,108.36,108.36,108.36
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South West,108.02,,108.02,108.02,108.02
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,Yorkshire and the Humber,69.18,,69.18,69.18,69.18
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South East,166.19,13.717871555019006,161.34,166.19,171.04
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South West,81.14,,81.14,81.14,81.14
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,South West,87.57,,87.57,87.57,87.57
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,Yorkshire and the Humber,119.29,,119.29,119.29,119.29
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,G,G,South West,59.68,,59.68,59.68,59.68
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,bungalow,bungalow,house or bungalow,C,D,South East,69.81,,69.81,69.81,69.81
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,bungalow,bungalow,house or bungalow,D,D,East Midlands,101.59,,101.59,101.59,101.59
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,A/B,South West,118.41,,118.41,118.41,118.41
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,C,East,184.44,,184.44,184.44,184.44
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,92.52,8.632913760718331,86.235,90.25,96.535
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,95.61,21.708469929192766,85.4625,89.445,99.5925
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,London,113.74000000000001,17.154410511585652,107.675,113.74000000000001,119.805
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North East,90.44,2.4607315985291933,89.57000000000001,90.44,91.31
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North West,82.30250000000001,4.179125706013957,80.55,81.84,83.5925
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South East,92.12375,10.621522540174198,84.335,90.49000000000001,95.145
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South West,91.5775,6.653472151190436,87.16,90.91,95.3275
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,106.3,18.624596639927535,98.82,112.2,116.73
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,Yorkshire and the Humber,88.82285714285715,13.102646951774942,79.47999999999999,83.04,93.765
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,East,85.424,6.5960048514233245,82.7,86.96,87.58
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,East Midlands,79.56,,79.56,79.56,79.56
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,London,207.85,,207.85,207.85,207.85
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North East,100.545,4.221427483683688,99.05250000000001,100.545,102.0375
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North West,77.76,,77.76,77.76,77.76
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,South West,84.4,9.729789309126902,80.96,84.4,87.84
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,West Midlands,99.26,16.574582951012673,93.4,99.26,105.12
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,Yorkshire and the Humber,88.08,,88.08,88.08,88.08
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East,82.57333333333334,4.955575984013696,79.99000000000001,82.12,84.93
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East Midlands,86.69800000000001,6.878845833422927,82.86,84.96,91.75
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,London,92.388,11.579398516330631,87.12,95.39,95.98
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North East,137.92,,137.92,137.92,137.92
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North West,85.545,7.825673559935063,81.585,86.42,90.38
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,South East,97.525,13.29405255493347,89.175,98.68,107.03
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,South West,91.48142857142857,12.948492098273361,81.765,89.79,99.18
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,West Midlands,86.5,,86.5,86.5,86.5
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,Yorkshire and the Humber,96.73,17.384582249798235,86.75,88.6,102.645
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,East,74.26,,74.26,74.26,74.26
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,East Midlands,103.81,13.321891757554559,99.1,103.81,108.52000000000001
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,London,95.98,,95.98,95.98,95.98
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,North West,104.51,29.231794334251877,94.17500000000001,104.51,114.845
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,South East,103.61333333333334,11.111311053756582,98.61500000000001,105.58,109.595
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,West Midlands,100.67,,100.67,100.67,100.67
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,East,105.48,,105.48,105.48,105.48
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,East Midlands,98.4,,98.4,98.4,98.4
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,North West,94.24666666666667,22.6959056513137,81.27000000000001,84.42,102.31
3.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,East,111.42,,111.42,111.42,111.42
